match_id,team_id,outcome,kills,deaths,assists,total_damage_dealt,gold_earned,cs,KDA,Kill Participation
SG2_39833484,100,lose,9,21,10,39143,28856,340,0.9233333333333332,0.12666666666666665
SG2_39833484,200,win,21,9,28,58736,39065,430,6.3,0.32666666666666666
SG2_39833756,100,lose,20,32,32,65606,49710,643,1.8413636363636363,0.19999999999999996
SG2_39833756,200,win,32,20,32,105705,60501,602,4.316666666666667,0.2461538461538461
SG2_39834577,100,lose,16,26,20,63246,39035,360,1.4695238095238095,0.1714285714285714
SG2_39834577,200,win,26,16,41,74933,44287,447,6.916666666666666,0.31904761904761897
SG2_39836577,100,lose,8,21,9,30155,31669,424,1.1300000000000001,0.11724137931034481
SG2_39836577,200,win,21,8,23,39753,38811,481,6.1,0.30344827586206896
SG2_39836737,100,lose,60,90,76,278614,138498,1560,1.5582539682539682,0.1813333333333333
SG2_39836737,200,win,90,62,164,329134,153410,1350,4.21047619047619,0.3386666666666666
SG2_39836780,100,win,18,4,24,42940,29524,335,6.6,0.3818181818181818
SG2_39836780,200,lose,4,18,2,20022,20686,260,0.4,0.05454545454545452
SG2_39836825,100,win,34,31,45,121721,77411,907,2.61952380952381,0.24307692307692302
SG2_39836825,200,lose,31,34,55,152288,74000,896,2.597857142857143,0.2646153846153846
SG2_39837163,100,win,36,31,56,117530,64852,634,3.071904761904762,0.2746268656716418
SG2_39837163,200,lose,31,36,38,105791,61969,667,1.9682539682539684,0.2059701492537313
SG2_39837410,100,lose,18,13,14,48792,44110,537,2.98,0.20645161290322575
SG2_39837410,200,win,13,18,17,48104,44621,531,1.6833333333333331,0.1935483870967742
SG2_39837682,100,lose,4,32,8,55661,30812,456,0.6107692307692307,0.06666666666666662
SG2_39837682,200,win,32,5,26,71899,51366,563,9.8,0.32222222222222224
SG2_39837862,100,lose,31,41,35,95806,59127,628,1.8350000000000002,0.1833333333333333
SG2_39837862,200,win,41,31,72,108151,67849,617,3.9107142857142856,0.3138888888888889
SG2_39838213,100,win,29,27,22,95736,58551,658,2.8363492063492064,0.18888888888888886
SG2_39838213,200,lose,25,29,20,87038,52770,597,1.7542857142857144,0.1666666666666666
SG2_39838784,100,lose,12,22,10,51209,34645,459,1.2238095238095237,0.12941176470588234
SG2_39838784,200,win,22,12,28,64172,41109,521,5.506666666666666,0.2941176470588235
SG2_39838891,100,lose,56,82,58,176654,101426,1038,3.7822222222222224,0.16521739130434782
SG2_39838891,200,win,82,56,76,238720,119950,1156,4.167142857142857,0.2289855072463768
SG2_39839028,100,win,46,47,49,197128,89846,870,2.1333333333333333,0.20879120879120872
SG2_39839028,200,lose,45,46,76,153241,85495,877,3.2246642246642248,0.2659340659340659
SG2_39839247,100,win,21,4,14,33964,30811,380,5.1,0.27999999999999997
SG2_39839247,200,lose,4,21,3,18792,20956,255,0.3142857142857143,0.05600000000000001
SG2_39839288,100,win,37,15,25,86493,53778,553,6.243333333333333,0.23846153846153842
SG2_39839288,200,lose,15,38,12,48434,41458,455,1.0502164502164502,0.10384615384615378
SG2_39839349,100,win,25,14,32,78500,46230,503,7.571428571428572,0.29230769230769227
SG2_39839349,200,lose,14,25,27,60900,41093,524,2.175,0.21025641025641023
SG2_39839528,100,lose,0,10,0,8210,13456,172,0.0,0.0
SG2_39839528,200,win,10,0,12,11406,19414,192,2.2,0.43999999999999995
SG2_39839824,100,win,35,25,68,120423,77852,859,11.387272727272727,0.3433333333333333
SG2_39839824,200,lose,25,35,32,107900,67655,852,3.5340909090909087,0.19
SG2_39840382,100,win,32,15,43,75418,50248,527,6.8166666666666655,0.3191489361702128
SG2_39840382,200,lose,15,32,13,73359,40032,511,0.866904761904762,0.11914893617021274
SG2_39840438,100,lose,54,56,98,237150,113788,1250,3.413095238095238,0.2763636363636363
SG2_39840438,200,win,56,54,50,218310,135200,1446,2.1095238095238096,0.1927272727272727
SG2_39840539,100,lose,28,38,39,138877,72254,892,2.055,0.20303030303030298
SG2_39840539,200,win,38,28,73,185902,77623,904,5.866666666666666,0.3363636363636363
SG2_39840544,100,win,9,8,7,32356,32031,432,2.4,0.18823529411764703
SG2_39840544,200,lose,8,9,4,30661,23538,311,1.5666666666666669,0.1411764705882353
SG2_39840564,100,lose,10,36,8,53400,41095,465,0.5044444444444445,0.07999999999999996
SG2_39840564,200,win,35,10,24,75055,54261,527,6.25,0.2622222222222222
SG2_39840654,100,win,42,32,56,137282,65446,532,3.3214285714285716,0.2648648648648648
SG2_39840654,200,lose,32,42,29,119734,57222,580,1.5142424242424242,0.16486486486486482
SG2_39840687,100,lose,10,21,7,40354,30481,371,0.9466666666666667,0.11333333333333331
SG2_39840687,200,win,20,10,31,47796,33475,347,5.766666666666667,0.33999999999999997
SG2_39840875,100,lose,50,72,56,182796,108830,1170,1.5288888888888887,0.17377049180327864
SG2_39840875,200,win,72,50,134,220654,127338,1304,5.013333333333334,0.33770491803278685
SG2_39840915,100,lose,52,50,52,153428,69052,616,2.3814285714285712,0.20392156862745098
SG2_39840915,200,win,50,52,50,169035,77303,758,2.4386363636363635,0.196078431372549
SG2_39840991,100,win,41,47,43,173746,82822,778,2.1562121212121212,0.19090909090909086
SG2_39840991,200,lose,47,41,53,150337,84411,786,2.7588961038961037,0.22727272727272724
SG2_39841170,100,lose,17,33,22,62518,42843,601,1.2031746031746031,0.156
SG2_39841170,200,win,33,18,41,77786,58803,651,4.86,0.296
SG2_39841227,100,lose,28,39,33,79984,49471,568,1.7466666666666666,0.18484848484848482
SG2_39841227,200,win,38,28,43,107755,58124,587,4.326666666666666,0.24545454545454543
SG2_39841365,100,win,66,48,70,197302,125374,1512,2.9833333333333334,0.2385964912280701
SG2_39841365,200,lose,48,66,56,181980,105846,1420,1.6870995670995672,0.18245614035087715
SG2_39841463,100,lose,35,44,51,114516,57883,694,2.343506493506493,0.21772151898734174
SG2_39841463,200,win,44,35,66,135129,65964,631,4.726666666666667,0.27848101265822783
SG2_39841515,100,lose,18,26,28,73882,49114,549,2.15,0.20909090909090908
SG2_39841515,200,win,26,18,43,90950,53309,517,4.529999999999999,0.3136363636363636
SG2_39841789,100,lose,12,38,15,48419,32213,288,0.7892857142857144,0.10800000000000001
SG2_39841789,200,win,38,12,26,72513,48391,437,6.640000000000001,0.256
SG2_39842080,100,win,42,26,55,125446,62645,588,3.706666666666667,0.28529411764705875
SG2_39842080,200,lose,26,42,25,79645,52070,579,1.2194444444444446,0.14999999999999997
SG2_39842237,100,lose,42,66,60,149253,73917,665,1.595071595071595,0.18888888888888883
SG2_39842237,200,win,66,42,85,180990,82589,567,4.205194805194806,0.2796296296296296
SG2_39842357,100,lose,26,26,25,62643,43996,420,1.7366666666666668,0.19615384615384612
SG2_39842357,200,win,26,26,27,79910,50439,522,2.844444444444444,0.2038461538461538
SG2_39842447,100,win,78,22,94,165136,109230,992,9.773333333333333,0.344
SG2_39842447,200,lose,22,78,26,86664,71296,926,0.6412698412698412,0.096
SG2_39842827,100,win,38,10,44,106264,72658,890,6.7,0.3565217391304348
SG2_39842827,200,lose,8,38,8,69130,53806,726,0.43,0.06956521739130432
SG2_39843491,100,lose,28,50,36,110592,87498,1262,1.5,0.16410256410256405
SG2_39843491,200,win,50,28,58,166014,110254,1268,5.013333333333334,0.27692307692307694
SG2_39843557,100,lose,9,9,10,25516,24067,283,2.466666666666667,0.21111111111111108
SG2_39843557,200,win,9,9,11,28757,24596,315,2.4,0.22222222222222218
SG2_39843883,100,lose,29,45,34,101812,49866,499,1.4245454545454546,0.17027027027027025
SG2_39843883,200,win,45,30,54,113508,59450,488,4.3047619047619055,0.26756756756756755
SG2_39844026,100,lose,24,43,40,86254,45097,536,1.4581818181818182,0.19104477611940296
SG2_39844026,200,win,43,24,44,116581,60952,566,6.2272727272727275,0.2597014925373134
SG2_39844037,100,win,47,39,50,169423,71174,655,2.5675324675324673,0.22558139534883717
SG2_39844037,200,lose,39,47,59,159903,68182,667,2.157008547008547,0.227906976744186
SG2_39844313,100,win,108,69,126,279612,151392,1266,4.085,0.26440677966101694
SG2_39844313,200,lose,69,108,66,240633,129303,1212,1.2650000000000001,0.15254237288135591
SG2_39844914,100,lose,25,45,24,125647,59574,789,1.216190476190476,0.14202898550724632
SG2_39844914,200,win,44,25,62,151287,72068,730,4.8822222222222225,0.30724637681159417
SG2_39845015,100,win,46,20,76,134668,86249,460,9.68,0.3696969696969697
SG2_39845015,200,lose,20,46,29,85976,68778,457,1.115873015873016,0.14848484848484844
SG2_39845639,100,lose,27,36,35,124156,54869,586,1.7915079365079365,0.19682539682539676
SG2_39845639,200,win,36,27,58,136056,66747,622,4.4,0.29841269841269835
SG2_39845866,100,lose,54,58,56,210374,121018,1368,2.02,0.1964285714285714
SG2_39845866,200,win,58,54,68,278172,124418,1410,3.157142857142857,0.22499999999999995
SG2_39845989,100,lose,30,52,42,98746,82420,1004,1.3866666666666667,0.17560975609756097
SG2_39845989,200,win,52,30,78,140490,92752,1036,4.95,0.31707317073170727
SG2_39846337,100,lose,23,27,30,84105,48833,620,2.3466666666666667,0.21200000000000002
SG2_39846337,200,win,27,23,34,111215,55855,650,3.5333333333333328,0.244
SG2_39846686,100,lose,16,43,28,70173,37439,432,1.3,0.15172413793103445
SG2_39846686,200,win,42,16,40,100236,57295,517,9.459999999999999,0.2827586206896552
SG2_39847081,100,lose,22,37,31,129485,68021,896,1.4958730158730158,0.1796610169491525
SG2_39847081,200,win,37,22,65,132998,76674,772,4.7700000000000005,0.34576271186440677
SG2_39847166,100,win,66,46,88,236748,121910,1208,4.057777777777778,0.27499999999999997
SG2_39847166,200,lose,46,66,54,197048,102416,1186,2.48531746031746,0.17857142857142855
SG2_39847186,100,win,122,58,120,297334,145944,1118,5.187878787878788,0.26888888888888884
SG2_39847186,200,lose,58,122,78,256846,110536,1112,1.186346153846154,0.15111111111111108
SG2_39847218,100,win,26,8,33,89074,51445,613,8.333333333333332,0.34705882352941175
SG2_39847218,200,lose,8,26,11,68879,38286,530,1.1266666666666665,0.11176470588235292
SG2_39847292,100,lose,58,72,56,267964,118590,1344,1.5749206349206348,0.17538461538461536
SG2_39847292,200,win,72,58,80,243230,124168,1476,2.907142857142857,0.23384615384615381
SG2_39847333,100,lose,34,50,55,156247,60412,593,1.906818181818182,0.21190476190476187
SG2_39847333,200,win,50,34,59,148811,70532,526,3.9666666666666663,0.25952380952380943
SG2_39847441,100,lose,92,76,134,472988,160186,1562,4.92047619047619,0.272289156626506
SG2_39847441,200,win,74,92,106,356358,163102,1572,2.0373626373626372,0.21686746987951802
SG2_39847509,100,win,96,135,96,466017,207630,2016,1.8234848484848485,0.16623376623376618
SG2_39847509,200,lose,135,96,168,403473,213903,2193,3.35,0.2623376623376623
SG2_39848124,100,win,43,27,55,135040,67367,634,3.8442857142857143,0.2840579710144927
SG2_39848124,200,lose,26,43,25,158567,60507,708,1.1884920634920637,0.1478260869565217
SG2_39848267,100,lose,38,50,62,141410,81066,906,2.1805128205128206,0.22727272727272724
SG2_39848267,200,win,50,38,97,178813,88709,922,4.638333333333334,0.3340909090909091
SG2_39848462,100,win,27,16,27,77134,52485,587,4.026666666666666,0.2511627906976744
SG2_39848462,200,lose,16,27,13,61096,40040,504,1.2342857142857142,0.1348837209302325
SG2_39848495,100,win,27,15,39,56237,53789,322,7.0,0.3142857142857142
SG2_39848495,200,lose,15,27,17,42785,43374,278,1.3199999999999998,0.15238095238095234
SG2_39848929,100,win,38,15,35,100094,47769,541,6.566666666666667,0.27547169811320754
SG2_39848929,200,lose,15,38,15,54217,36284,443,0.993968253968254,0.1132075471698113
SG2_39849513,100,lose,40,72,46,193062,111202,1370,1.3053968253968253,0.15357142857142853
SG2_39849513,200,win,72,40,108,281902,136244,1600,4.95,0.32142857142857145
SG2_39849556,100,lose,42,43,67,191604,68994,742,2.7523809523809524,0.2564705882352941
SG2_39849556,200,win,43,42,57,141840,79135,666,2.621212121212121,0.2352941176470588
SG2_39849587,100,win,21,12,16,35307,39721,240,3.633333333333333,0.22424242424242422
SG2_39849587,200,lose,12,21,10,32920,33872,199,1.0933333333333333,0.1333333333333333
SG2_39849728,100,win,48,65,52,205923,102369,1052,1.8238095238095238,0.17699115044247785
SG2_39849728,200,lose,65,48,106,297712,108149,1038,3.88984126984127,0.30265486725663715
SG2_39849741,100,lose,60,152,64,291196,233132,3232,0.885,0.11698113207547163
SG2_39849741,200,win,152,64,240,485932,279304,2880,11.676190476190476,0.36981132075471695
SG2_39849833,100,lose,10,24,5,26591,25760,275,0.8,0.08823529411764701
SG2_39849833,200,win,24,11,16,47874,38682,410,5.833333333333333,0.2352941176470588
SG2_39850231,100,lose,30,38,56,149200,68007,795,3.0748917748917752,0.2529411764705882
SG2_39850231,200,win,38,30,57,164269,74676,744,4.322510822510823,0.27941176470588236
SG2_39850260,100,win,56,36,47,165453,89898,925,4.523116883116883,0.22391304347826085
SG2_39850260,200,lose,36,56,39,165746,78725,932,2.031002506265664,0.16304347826086948
SG2_39851198,100,win,36,31,57,146084,60768,547,3.225873015873016,0.27761194029850744
SG2_39851198,200,lose,31,36,36,87142,55529,508,2.166031746031746,0.19999999999999996
SG2_39851269,100,lose,24,28,41,131494,64845,834,2.5,0.24999999999999994
SG2_39851269,200,win,28,24,57,93444,69679,894,4.43047619047619,0.3269230769230769
SG2_39851286,100,lose,38,37,48,130732,58028,558,3.9466666666666663,0.2293333333333333
SG2_39851286,200,win,37,38,57,133545,63812,590,2.8284126984126985,0.2506666666666666
SG2_39851379,100,win,48,40,82,169344,98226,1124,3.7700000000000005,0.2954545454545454
SG2_39851379,200,lose,40,48,46,157228,89390,1078,2.033333333333333,0.19545454545454544
SG2_39851413,100,lose,45,48,72,142604,74041,786,2.7176434676434678,0.25161290322580643
SG2_39851413,200,win,48,45,37,171194,75359,761,1.8777777777777778,0.18279569892473116
SG2_39851549,100,lose,14,19,16,41776,32897,410,1.7166666666666668,0.1818181818181818
SG2_39851549,200,win,19,14,9,44890,40543,489,2.1166666666666663,0.16969696969696968
SG2_39851602,100,lose,38,29,48,100473,62268,697,2.9566666666666666,0.2567164179104477
SG2_39851602,200,win,29,38,35,111217,62152,696,1.8665584415584415,0.19104477611940296
SG2_39851784,100,win,78,20,114,298038,130772,1430,10.6,0.39183673469387753
SG2_39851784,200,lose,20,78,24,156440,94838,1346,0.5777777777777777,0.08979591836734688
SG2_39852046,100,win,45,20,43,153589,64906,646,5.42,0.27076923076923076
SG2_39852046,200,lose,20,45,21,100412,52149,616,1.1188888888888888,0.12615384615384614
SG2_39852566,100,win,46,31,103,155544,73116,754,5.53038961038961,0.387012987012987
SG2_39852566,200,lose,31,46,54,142873,68173,715,1.914920634920635,0.2207792207792208
SG2_39852609,100,win,51,55,80,173600,90906,961,2.5123931623931623,0.24716981132075472
SG2_39852609,200,lose,55,52,73,175106,85394,863,2.546666666666667,0.24150943396226415
SG2_39852713,100,lose,44,53,101,182621,82976,840,2.7715151515151515,0.2989690721649484
SG2_39852713,200,win,53,45,78,229939,90384,866,3.4536507936507936,0.27010309278350514
SG2_39852753,100,win,108,104,132,387508,288212,3316,3.2464285714285714,0.2264150943396226
SG2_39852753,200,lose,104,108,112,388684,256372,3428,3.525,0.20377358490566033
SG2_39853230,100,win,76,72,148,327892,184624,2180,3.3231746031746034,0.3068493150684931
SG2_39853230,200,lose,70,78,106,369220,177248,1904,2.950058275058275,0.24109589041095889
SG2_39853407,100,lose,27,37,32,86594,47432,456,1.7194444444444443,0.184375
SG2_39853407,200,win,37,27,53,96475,53207,479,3.8822222222222225,0.28125
SG2_39853823,100,lose,30,32,45,184323,72319,832,2.5942857142857143,0.24590163934426226
SG2_39853823,200,win,31,30,52,129807,78676,807,3.257301587301588,0.27213114754098355
SG2_39854019,100,lose,64,52,106,247686,113354,1156,3.7299999999999995,0.29310344827586204
SG2_39854019,200,win,52,64,76,297098,115550,1178,2.0388888888888888,0.22068965517241373
SG2_39854391,100,lose,40,76,72,179678,113354,1444,1.5057142857142858,0.19310344827586204
SG2_39854391,200,win,76,40,100,254222,131476,1284,5.047619047619048,0.3034482758620689
SG2_39854423,100,lose,32,48,53,149102,62558,609,2.094047619047619,0.21518987341772147
SG2_39854423,200,win,47,32,93,165073,70529,692,5.542142857142857,0.35443037974683544
SG2_39854563,100,win,37,38,73,135347,73710,776,3.050541125541126,0.29333333333333333
SG2_39854563,200,lose,38,37,67,121977,67975,712,4.213131313131313,0.27999999999999997
SG2_39854761,100,lose,18,24,19,63097,50475,592,2.3964285714285714,0.18048780487804877
SG2_39854761,200,win,23,18,38,88335,56073,621,3.3899999999999997,0.2975609756097561
SG2_39854899,100,lose,49,44,65,213815,73399,605,2.611111111111111,0.2451612903225806
SG2_39854899,200,win,44,49,80,178678,81263,711,2.833809523809524,0.26666666666666666
SG2_39854914,100,win,54,43,81,227685,86524,767,3.573809523809524,0.2783505154639175
SG2_39854914,200,lose,43,54,65,218858,89194,920,2.1025,0.22268041237113395
SG2_39854915,100,lose,27,36,39,102951,48153,523,2.407142857142857,0.2095238095238095
SG2_39854915,200,win,36,27,62,130193,61485,576,5.114285714285715,0.31111111111111106
SG2_39854952,100,win,32,37,40,116721,65452,731,2.583974358974359,0.208695652173913
SG2_39854952,200,lose,37,32,47,122870,62262,672,2.8626984126984127,0.24347826086956523
SG2_39854953,100,lose,168,228,264,962280,311636,3428,1.9334965034965035,0.21818181818181817
SG2_39854953,200,win,228,168,504,1075744,366056,3160,4.737564102564103,0.36969696969696964
SG2_39855030,100,lose,40,44,71,229674,101233,581,2.6344017094017094,0.26428571428571423
SG2_39855030,200,win,44,40,72,218208,105285,547,3.0096969696969693,0.2761904761904762
SG2_39855332,100,win,27,24,33,86915,50099,626,2.6176190476190477,0.24000000000000005
SG2_39855332,200,lose,23,27,39,58104,45415,476,2.59,0.248
SG2_39855445,100,win,30,28,43,164477,69298,742,2.975,0.25172413793103443
SG2_39855445,200,lose,28,30,34,132879,61976,710,2.0885714285714285,0.21379310344827585
SG2_39855727,100,lose,27,42,40,101489,60122,721,1.585,0.1970588235294117
SG2_39855727,200,win,41,27,59,127103,72386,787,6.341666666666667,0.2941176470588235
SG2_39855967,100,win,26,14,30,51049,37593,391,5.0,0.28
SG2_39855967,200,lose,14,26,24,37002,29930,376,1.4933333333333334,0.19
SG2_39856374,100,win,62,24,108,159578,107022,1258,8.34,0.3953488372093023
SG2_39856374,200,lose,24,62,46,114026,77156,1102,1.1400000000000001,0.16279069767441856
SG2_39856746,100,lose,27,36,48,80793,56191,625,2.5838888888888887,0.23809523809523805
SG2_39856746,200,win,36,27,62,115478,64081,641,3.688095238095238,0.31111111111111106
SG2_39856776,100,lose,26,30,27,78893,48439,537,1.8169047619047618,0.18928571428571422
SG2_39856776,200,win,30,26,33,90462,49597,473,2.7583333333333337,0.22499999999999995
SG2_39856824,100,lose,140,132,184,567496,286936,3224,2.662857142857143,0.23823529411764702
SG2_39856824,200,win,132,140,164,495380,299840,3464,2.35,0.21764705882352936
SG2_39857168,100,win,17,11,12,42533,36725,474,2.6333333333333333,0.20714285714285713
SG2_39857168,200,lose,11,17,9,29567,30847,430,1.0333333333333334,0.14285714285714282
SG2_39857190,100,win,74,46,130,283130,145932,1452,6.779999999999999,0.33999999999999997
SG2_39857190,200,lose,46,74,90,237034,132176,1550,1.9881168831168832,0.22666666666666666
SG2_39857570,100,win,33,16,57,92080,57433,514,8.959999999999999,0.36734693877551017
SG2_39857570,200,lose,16,33,24,69311,44595,496,1.2457142857142858,0.16326530612244894
SG2_39858246,100,lose,8,24,8,37308,28166,405,0.7933333333333333,0.1
SG2_39858246,200,win,24,8,22,54341,37003,458,6.966666666666666,0.2875
SG2_39858446,100,lose,13,23,31,65434,43292,527,2.525,0.24444444444444446
SG2_39858446,200,win,23,13,35,78074,53118,646,4.633333333333333,0.32222222222222224
SG2_39858662,100,lose,22,34,24,89031,60354,782,1.3996031746031745,0.16428571428571423
SG2_39858662,200,win,34,22,55,124289,71291,821,4.668095238095238,0.3178571428571428
SG2_39858738,100,lose,26,58,50,142148,91362,1334,1.2916666666666665,0.18095238095238092
SG2_39858738,200,win,58,26,86,183506,121388,1384,7.833333333333333,0.34285714285714286
SG2_39858822,100,win,35,12,38,72054,59423,320,7.5,0.31063829787234043
SG2_39858822,200,lose,12,35,10,55991,44564,276,0.6861111111111111,0.0936170212765957
SG2_39859819,100,win,50,47,57,213886,81731,773,2.5933333333333333,0.22291666666666665
SG2_39859819,200,lose,46,50,82,203381,78246,732,2.8476190476190477,0.26666666666666666
SG2_39859962,100,lose,46,53,56,130113,69988,627,1.9704739704739704,0.20606060606060606
SG2_39859962,200,win,53,46,73,152528,74704,582,3.0666666666666664,0.2545454545454545
SG2_39860911,100,lose,40,47,59,204514,107306,768,2.3700216450216454,0.22758620689655168
SG2_39860911,200,win,47,40,63,169898,109473,643,5.349545454545455,0.2528735632183908
SG2_39861093,100,win,52,39,60,145509,76416,732,2.92987012987013,0.2461538461538461
SG2_39861093,200,lose,39,52,44,156707,62779,710,1.7485714285714287,0.18241758241758238
SG2_39861397,100,win,23,16,52,78507,51278,569,6.653333333333333,0.3846153846153846
SG2_39861397,200,lose,16,23,24,76760,44852,587,1.8766666666666665,0.20512820512820512
SG2_39861570,100,win,22,12,35,62487,43631,499,6.416666666666666,0.3352941176470588
SG2_39861570,200,lose,12,22,11,43531,37984,484,1.28,0.1352941176470588
SG2_39861902,100,lose,38,68,32,135972,87274,898,1.135873015873016,0.13207547169811318
SG2_39861902,200,win,68,38,110,152610,99912,854,4.8,0.33584905660377357
SG2_39863382,100,lose,28,42,48,91991,58662,671,2.29,0.21714285714285708
SG2_39863382,200,win,42,28,68,122019,66123,726,4.392222222222221,0.3142857142857143
SG2_39863527,100,lose,42,54,60,164480,68491,536,1.9397435897435897,0.2125
SG2_39863527,200,win,54,42,78,157619,73830,550,3.7044949494949493,0.275
SG2_39863925,100,win,33,48,52,212176,79510,802,1.8378205128205127,0.2098765432098765
SG2_39863925,200,lose,48,34,66,199160,84022,876,3.6224242424242425,0.28148148148148144
SG2_39863992,100,lose,12,23,12,40177,26535,296,2.6674603174603173,0.13714285714285707
SG2_39863992,200,win,23,12,14,48512,33515,360,5.566666666666666,0.21142857142857138
SG2_39864032,100,win,54,44,82,160090,112190,1174,4.142857142857143,0.27755102040816326
SG2_39864032,200,lose,44,54,52,174652,102094,1156,2.026190476190476,0.19591836734693874
SG2_39864199,100,lose,34,54,42,120913,63726,748,1.732727272727273,0.17272727272727267
SG2_39864199,200,win,54,34,68,166058,74175,722,5.307264957264957,0.2772727272727272
SG2_39864375,100,lose,122,104,148,438674,166502,1430,2.665223665223665,0.23893805309734512
SG2_39864375,200,win,104,124,156,455110,172744,1756,2.4517273576097103,0.23008849557522124
SG2_39864731,100,win,45,26,61,130570,68505,625,4.663492063492063,0.2985915492957746
SG2_39864731,200,lose,26,45,31,96902,55976,680,1.2591630591630592,0.1605633802816901
SG2_39864885,100,win,32,16,27,77107,48534,509,5.87,0.2458333333333333
SG2_39864885,200,lose,16,32,18,60440,42319,458,1.0752380952380953,0.1416666666666666
SG2_39865267,100,win,29,17,41,91874,56336,630,7.6466666666666665,0.30434782608695643
SG2_39865267,200,lose,17,29,29,52948,45134,592,1.6247619047619046,0.19999999999999996
SG2_39865649,100,lose,36,32,41,113687,61561,642,2.7984126984126982,0.22647058823529406
SG2_39865649,200,win,32,37,42,107741,64637,611,2.145952380952381,0.2176470588235294
SG2_39866530,100,lose,10,23,11,36099,25239,223,1.1133333333333333,0.12727272727272726
SG2_39866530,200,win,23,10,15,40701,32501,326,4.166666666666666,0.2303030303030303
SG2_39866803,100,win,37,16,54,66605,53372,294,7.333333333333333,0.3433962264150943
SG2_39866803,200,lose,16,37,12,48672,44552,258,0.7183838383838383,0.10566037735849051
SG2_39866883,100,win,49,49,86,166896,75952,667,4.674918414918414,0.2755102040816326
SG2_39866883,200,lose,49,49,67,178100,77916,608,2.525252525252525,0.23673469387755097
SG2_39866957,100,win,33,18,32,123074,65322,710,4.390476190476191,0.26
SG2_39866957,200,lose,17,33,31,103549,51147,660,2.17,0.192
SG2_39867361,100,lose,24,40,40,100659,66470,799,2.0413419913419912,0.2
SG2_39867361,200,win,40,24,78,141371,73260,812,9.067777777777778,0.36875
SG2_39867867,100,lose,21,38,15,73132,48049,611,1.01,0.12203389830508468
SG2_39867867,200,win,38,21,27,89582,57884,542,6.3533333333333335,0.22033898305084745
SG2_39868052,100,lose,28,47,30,88495,54463,566,1.4112698412698412,0.15466666666666665
SG2_39868052,200,win,47,28,64,137803,70981,610,4.35,0.296
SG2_39869004,100,lose,42,69,58,163394,75880,844,1.5217112299465239,0.18018018018018012
SG2_39869004,200,win,69,42,74,217944,85369,793,4.1847619047619045,0.25765765765765763
SG2_39869110,100,win,35,40,58,142674,69207,678,2.5294444444444446,0.248
SG2_39869110,200,lose,40,35,48,136465,67656,740,2.835757575757576,0.23466666666666666
SG2_39869227,100,lose,39,43,51,226497,99317,916,2.7933333333333334,0.21951219512195114
SG2_39869227,200,win,43,39,65,204684,105103,1208,3.8833333333333337,0.2634146341463414
SG2_39870002,100,lose,27,54,40,105346,60317,636,1.7966666666666669,0.16543209876543205
SG2_39870002,200,win,54,27,68,129195,67741,546,4.885714285714285,0.30123456790123454
SG2_39870057,100,lose,58,74,64,244608,114952,1352,3.3983333333333334,0.1848484848484848
SG2_39870057,200,win,74,60,108,229894,133486,1202,3.3985714285714286,0.27575757575757576
SG2_39870164,100,lose,46,57,50,215494,87470,875,1.8781884781884783,0.1864077669902912
SG2_39870164,200,win,57,46,91,177517,102058,1125,3.7411904761904764,0.287378640776699
SG2_39870341,100,lose,11,38,15,52376,31477,371,0.783030303030303,0.10612244897959178
SG2_39870341,200,win,38,11,45,78005,45479,421,9.6,0.3387755102040816
SG2_39871214,100,lose,25,35,29,70148,50023,484,1.9714285714285715,0.17999999999999997
SG2_39871214,200,win,35,25,45,102591,53594,551,4.556666666666667,0.26666666666666666
SG2_39872056,100,win,9,8,5,18310,19636,231,2.0,0.16470588235294115
SG2_39872056,200,lose,8,9,14,15336,17262,185,3.5200000000000005,0.2588235294117647
SG2_39874037,100,win,35,24,53,113188,64741,689,5.048888888888889,0.29830508474576267
SG2_39874037,200,lose,24,35,19,87192,54033,698,1.434047619047619,0.14576271186440676
SG2_39874267,100,lose,16,35,26,70751,48147,577,1.2495238095238093,0.16470588235294117
SG2_39874267,200,win,35,16,51,99968,62748,664,9.5,0.33725490196078434
SG2_39874575,100,win,29,14,42,82883,48973,544,5.3,0.33023255813953484
SG2_39874575,200,lose,14,29,21,62669,39845,516,1.2790476190476192,0.16279069767441856
SG2_39874677,100,lose,33,40,44,99218,59851,610,2.3045454545454547,0.21388888888888885
SG2_39874677,200,win,39,33,60,117797,61754,684,3.18031746031746,0.275
SG2_39874745,100,lose,25,42,37,95666,57239,702,1.4916666666666667,0.1850746268656716
SG2_39874745,200,win,42,25,42,131540,68308,731,3.343333333333333,0.2507462686567164
SG2_39874804,100,lose,35,56,45,122978,58454,541,1.5827777777777778,0.17777777777777776
SG2_39874804,200,win,55,35,44,143017,71200,602,3.6066666666666665,0.21999999999999997
SG2_39875086,100,win,40,41,44,120676,67312,610,2.6733333333333333,0.21000000000000002
SG2_39875086,200,lose,40,40,57,116301,60963,607,2.482222222222222,0.2425
SG2_39875382,100,lose,16,46,16,63908,53836,702,1.0785714285714285,0.10322580645161288
SG2_39875382,200,win,46,16,70,100562,80056,844,9.066666666666666,0.37419354838709673
SG2_39875548,100,lose,26,38,27,81150,51678,596,2.0566666666666666,0.165625
SG2_39875548,200,win,38,26,52,112475,65638,606,4.288333333333333,0.28125
SG2_39876117,100,win,41,27,59,162914,71486,807,4.266666666666667,0.2941176470588235
